date,category,title,article_count
2025-02-21,economy,1∼20일 수출 16.0% 증가 ↑ 작년 설 기저 효과,25
2025-02-21,economy,"현대건설, 뉴질랜드 주택 건설 시장 진출 교두보 마련",20
2025-02-21,economy,"한투운용,‘월스트리트투자은행 펀드’ 1년 수익률 32%",19
2025-02-21,economy,곽노정 “반도체 업계 막중한 책임감 다시 깨달아”,18
2025-02-21,economy,채권 전문가 55% “2월 금통위서 금리 인하 전망”,17
2025-02-21,economy,"효성중공업, 한파·폭염 속 수소엔진발전기 운전 성공",17
2025-02-20,economy,"트럼프 ""차·반도체·의약품 관세 한 달 내 발표""",71
2025-02-20,economy,"수은, KIND와 ‘해외투자개발사업 활성화’ 협약",46
2025-02-20,economy,류진 한경협 회장 연임 성공…내달 미국 사절단 꾸린다,36
2025-02-20,economy,"LG전자, 빌트인브랜드 SKS 새단장…B2B 공략 속도",32
2025-02-20,economy,“공매도 전산화·ATS 출범 기대,30
2025-02-20,economy,"한화오션, 세계 최초 200번째 LNG 운반선 인도",26
2025-02-20,economy,"기아, '브랜드 최초 PBV' PV5 외장 디자인 공개",23
2025-02-20,economy,"이마트, 신학기 앞두고 노트북·가구 최대 40% 할인",22
2025-02-20,economy,"올해는 될까…11번가 ""2025년 흑자 달성"" 선언",21
2025-02-20,economy,김기양 현대차 영업이사 4년 연속 '판매왕' 등극,20
2025-02-19,economy,"헌재 ""조지호, 尹탄핵심판 출석 의사…변호인 협의 중""",102
2025-02-19,economy,SOL 미국AI소프트웨어 순자산 3000억 돌파,38
2025-02-19,economy,최상목 대행 “지방 건설경기 회복 지원” 강조,35
2025-02-19,economy,작년 3분기 일자리 증가 폭 6년 만에 최저,34
2025-02-19,economy,"셀트리온, 올해 첫 자사주 매입…1000억 규모",30
2025-02-19,economy,"동운아나텍, 일본에 반도체 R&D센터 설립",28
2025-02-19,economy,고령 운수종사자 교통사고 방지 '건강체크 강화',23
2025-02-19,economy,"이재명 ""추경, 20일 국정협의체에서 결론 내자""",23
2025-02-19,economy,"진에어, '미래내일 일경험 프로젝트' 성료",23
2025-02-19,economy,"LG이노텍, 신제품 車 AP 모듈로 시장 공략 나선다",21
2025-02-18,economy,"삼성전자 이사회, 반도체 힘 싣는다…이재용 복귀는 쉼표",53
2025-02-18,economy,"삼성전자, 글로벌 TV 시장 '19년 연속 1위'",42
2025-02-18,economy,‘K2전차-방산수출 원팀’ 중동 18조 전차 시장 공략,38
2025-02-18,economy,"트럼프 관세정책 대응해…중기부, 전방위 지원",35
2025-02-18,economy,반도체 세액공제 5%p 높인 'K칩스법' 기재위 통과,34
2025-02-18,economy,"현대로템, `중동형 K2` 들고 IDEX 2025 참가",33
2025-02-18,economy,"SK케미칼, 울산에 폐플라스틱 리사이클 센터 구축",28
2025-02-18,economy,"현대트랜시스, 자동차 기능안전 국제표준 인증 획득",26
2025-02-18,economy,"에코프로 CEO, 급여 30% 주식으로 받는다",24
2025-02-18,economy,"테무, 오픈마켓 통해 한국시장 직진출…“셀러 모집 중”",23
2025-02-17,economy,"""트럼프, 4월 20일 부활절까지 우크라 휴전 목표""",75
2025-02-17,economy,한·체코 장관급 에너지 대화...원전 수주 막판 지원,46
2025-02-17,economy,"""집 사겠다는 사람이 없어요""…서울 아파트에 무슨 일이",41
2025-02-17,economy,"기아, ‘더 기아 EV4’ 외장 디자인 공개",36
2025-02-17,economy,미공개 정보로 369억 손실 회피…제약사 검찰고발,30
2025-02-17,economy,"KODEX 미국 나스닥100, 순자산 1조 증가",28
2025-02-17,economy,"​현대차그룹, ‘제로원 액셀러레이터’ 스타트업 모집",24
2025-02-17,economy,"공정위, 국민·하나銀도 주담대 담합 조사…재조사 본격화",23
2025-02-17,economy,"기아, 중동 방산 전시회서 군용차·타스만 공개",23
2025-02-17,economy,딥시크 등장에···정부 “연내 GPU 1만장 확충”,21
2025-03-07,economy,내년 의대 ‘증원 0명’…결국 백기 든 정부,65
2025-03-07,economy,1월 경상수지 29.4억 달러 흑자‥21개월 연속,37
2025-03-07,economy,"당정 ""가상자산 현물 ETF, 국제동향 감안해 검토""",34
2025-03-07,economy,"기아 EV3, ‘2025 영국 올해의 차’ 수상",29
2025-03-07,economy,"우리은행, 홈플러스 협력업체 긴급 경영안정자금 지원",29
2025-03-07,economy,"캐나다, 트럼프 관세 유예에 2단계 대미 보복관세 연기",26
2025-03-07,economy,트럼프 ‘자동차 관세’ 민관 대응책 4월에 나온다,24
2025-03-07,economy,"교보생명, 7년 묵은 주식 풋옵션 분쟁 해결",21
2025-03-07,economy,"신동빈, 롯데쇼핑 등기이사 복귀…5년 만",20
2025-03-07,economy,"최상목 ""외환수급상 불균형…외화 유출입 합리화해야""",19
2025-03-06,economy,부산 2월 소비자물가 2.0% 상승…3개월째 2%대,64
2025-03-06,economy,"홈플러스, 일반 상거래 채권 지급 재개",33
2025-03-06,economy,‘나홀로 사장님’에게 출산 휴가 급여 지원,29
2025-03-06,economy,"제네시스, GV60 부분변경 모델 출시",29
2025-03-06,economy,삼성카드 'iF 디자인 어워드 3년 연속 수상,28
2025-03-06,economy,"LH, 올해 분양·임대주택 8만 8천 가구 공급",24
2025-03-06,economy,"SK하이닉스, CIS 사업부문 AI메모리 분야로 통합",20
2025-03-06,economy,"롯데렌터카, 첫차 고객 위한 '생애 처음 마이카' 출시",19
2025-03-06,economy,홈플러스 “전 매장에서 상품권 정상 사용 가능”,19
2025-03-06,economy,尹탄핵심판 선고일 인파 사고 땐…경찰특공대 투입 검토,17
2025-03-05,economy,"트럼프 ""알래스카 가스관에 한국 등 참여 희망""",110
2025-03-05,economy,"젤렌스키, ‘광물 협정’ 서명하나… 트럼프에 서한",51
2025-03-05,economy,11년째 갇힌 ‘3만弗의 벽’,50
2025-03-05,economy,"최상목 ""50조 규모 첨단전략산업기금 신설""",50
2025-03-05,economy,"트럼프 ""加 보복하면 그만큼 상호관세 즉시 부과""",48
2025-03-05,economy,"중국, 올해 경제성장률 목표 ‘5%’ 안팎",37
2025-03-05,economy,홈플러스 상품권 무용지물 되나… 사용 중단 확산,37
2025-03-05,economy,금감원장 만난 증권업계 “법인 지급결제 허용해야”,35
2025-03-05,economy,"최주선 ""46파이 배터리 고객사 확보…곧 양산 돌입""",30
2025-03-05,economy,코엑스서 열린 '인터배터리 2025' 개막식,29
2025-03-04,economy,"홈플러스, 회생절차 신청‥""매장은 정상 운영""",104
2025-03-04,economy,‘출·퇴근하면서’ 대체거래소 넥스트레이드 개장,69
2025-03-04,economy,"KGM, 2월 8456대 판매…전년比 10.5%↓",53
2025-03-04,economy,"한국GM 사장, 현장 경영행보",44
2025-03-04,economy,1월 산업 생산·소비·투자 ‘트리플’ 감소,42
2025-03-04,economy,"인천TP, 2025 드림체크카드 사업 참여자 모집",34
2025-03-04,economy,"현대차그룹, 사내 스타트업 4개사 분사",33
2025-03-04,economy,"고려아연, 인터배터리서 '2차전지 밸류체인' 선보인다",28
2025-03-04,economy,“지금이 1등 골든타임”… 인도서 제2도약 외친 구광모,27
2025-03-04,economy,리포트 한국전력 요금 인상 정상화 30 000원 ,27
2025-03-03,economy,"현대차, 고성능 N 10주년…고객 접점 확대 나서",26
2025-03-03,economy,선행매매로 23억원 부당이득 '핀플루언서' 적발,19
2025-03-03,economy,신생아대출 매달 1조씩 늘어…1년간 13조원,18
2025-03-03,economy,"오세훈 “이재명, 우클릭 한다더니 사회주의 구상하나”",18
2025-03-03,economy,"높아진 산업용 전기요금…""새로운 전력조달 고려""",17
2025-03-03,economy,"대리점에 골프 클럽 최저가 강제…던롭, 과징금 18억",17
2025-03-03,economy,"우리은행, 보이스피싱 의심 해외계좌 관리 시스템 구축",14
2025-03-03,economy,"금감원-예보, PF 여신 프로세스 점검 공동검사 실시",12
2025-03-03,economy,"오세훈, 이달 중순 책 출간…대권 행보 속도 낸다",12
2025-03-03,economy,"작년 국민 1인당 돼지고기 30㎏ 먹어…""삼겹살 선호""",12
2025-03-28,economy,"고려아연 경영권 분쟁, 최윤범 회장 측에 유리하게 전개",84
2025-03-28,economy,"고려아연 정기주총 전초전, 영풍 주총에서 영풍 측 승기",66
2025-03-28,economy,"식품업계 가격 인상 행렬, 너도? 나도!",48
2025-03-28,economy,"울산항만공사 새 위원장 선임, 코엑스 신임 사장 취임, 하이트진로 테라 6주년 마케팅, 전동원개발 시공능력평가 1위 등",44
2025-03-28,economy,"SK㈜ 이사회 의장 김선희 부회장, HD현대 정기 주주총회 개최",41
2025-03-28,economy,경북지역 산불 피해 복구를 위한 포스코 파트너사협회의 1억원 재해성금 출연,32
2025-03-28,economy,"한국벤처투자 채용, 저축은행중앙회 CSS 조직 구성",28
2025-03-28,economy,한국 경제 전망과 유통업계 봄 나들이 수요 공략,20
2025-03-28,economy,"국민연금, 고려아연 주총서 '캐스팅보트' 행사",20
2025-03-28,economy,LG화학 “양극재 공장 美 보조금 필요”,19
2025-03-27,economy,"정의선 회장, 트럼프 대통령과 대미 투자 계획 발표",87
2025-03-27,economy,"한덕수 대통령 권한대행, 초대형 산불에 대한 우려와 대응 강조",82
2025-03-27,economy,주요 기업 정기 주주총회 결과,71
2025-03-27,economy,"트럼프, 수입 자동차 25% 관세 부과 공식 발표",44
2025-03-27,economy,국내 주요 그룹 및 기업 주주총회 결과 및 주요 이슈,33
2025-03-27,economy,"대기업 CEO 연봉, 직원 평균의 106배, 카드론 금리 상승 및 연체율 증가, 중소기업 인력난 해소 위해 유학생 비자 전환 허용 필요",32
2025-03-27,economy,"법무법인 한누리, 고려아연 주식 매각 관련 소송 제기 예고",31
2025-03-27,economy,"4대 금융지주 주주총회, 주요 현안 의결 및 함영주 회장 연임 확정",31
2025-03-27,economy,국내 패션 브랜드의 해외 진출 및 펫코노미 시장 성장,30
2025-03-27,economy,현대차그룹 조지아주 전기차 공장 준공식 및 국내 500대 기업 실적 개선,26
2025-03-26,economy,MS 나델라 CEO의 방한과 국내 기업과의 협력 논의,46
2025-03-26,economy,"광명시, 50만 명품 자족도시 준비 및 성장세",33
2025-03-26,economy,연료전지 평가센터 본격 가동으로 기업 지원 강화,32
2025-03-26,economy,"민주당, 최상목 부총리 탄핵소추안 발의 및 헌재 압박",31
2025-03-26,economy,"국내 제약바이오 산업 혁신·성장 이끈 서정진 회장, 셀트리온 사내이사 재선임",30
2025-03-26,economy,"MS 나델라 CEO, 한국 AI투어 참가 및 스타트업 발굴",26
2025-03-26,economy,"산불로 인한 안동시 전역 대피령, 하회마을까지 위협",24
2025-03-26,economy,"롯데쇼핑, 동남아 사업 확대 및 롯데케미칼의 미래 신사업 추진",24
2025-03-26,economy,'국평' 평당 2억…래미안 원베일리 70억 찍었다,23
2025-03-26,economy,국내 기업들의 혁신적인 제품과 기술 개발,23
2025-03-25,economy,전국 산불 피해 상황 및 대응,261
2025-03-25,economy,"조환호 씨 별세, 삼성전자 이재용 회장 중국 방문 등",92
2025-03-25,economy,"울주 산불 진화 작업 중, 인명 피해 발생 및 헬기 구매 비용 부담",44
2025-03-25,economy,"현대제철, 미국에 8조5000억원 투자해 자동차강판 특화 전기로 제철소 건설",33
2025-03-25,economy,"한국 라면 시장, 비빔면과 매운맛 열풍",30
2025-03-25,economy,직접 PPA 제도 도입과 에너지저장장치 사업 등 에너지 분야 동향,26
2025-03-25,economy,미래컨설팅그룹이 기업 성장을 위한 맞춤형 솔루션을 제공하는 종합 컨설팅 그룹으로 설립,26
2025-03-25,economy,함영주 하나금융그룹 회장 연임 여부 결정,25
2025-03-25,economy,올해 국세감면 78조 전망...3년 연속 법정한도 초과,24
2025-03-25,economy,청년·신혼·신생아 매입임대 4075가구 입주자 모집,24
2025-03-24,economy,한덕수 국무총리 탄핵심판 선고기일 진행,662
2025-03-24,economy,"국내 기업들, 이차전지 산업 지원책 필요성 공감",39
2025-03-24,economy,시몬스 비건 매트리스 'N32'의 인기 비결,37
2025-03-24,economy,빗썸-KB국민은행 원화 입출금 계좌 제휴 시작,32
2025-03-24,economy,"현대차그룹, 북미 생산능력 강화 및 전기차 대중화 선도",32
2025-03-24,economy,"투썸플레이스, 음료·케이크 평균 4.9% 인상",25
2025-03-24,economy,인터넷은행 예비 심사 및 금융권 산불 피해 지원,24
2025-03-24,economy,"롯데홈쇼핑, 유명 셰프와 먹방 유튜버 협업 방송 준비",24
2025-03-24,economy,광주 제조업 체감경기 4분기 연속 '부정적',23
2025-03-24,economy,휠라홀딩스 “2027년까지 최대 8000억 주주환원”,23
2025-03-14,economy,홈플러스 “상거래채권 3400억원 상환 완료”,64
2025-03-14,economy,"삼성SDI, 2조원 규모 유상증자 공시…주가 6% 폭락",37
2025-03-14,economy,"현대제철, 비상경영 체제 돌입…""국내외 위기 속 특단""",37
2025-03-14,economy,"K-소주 수출, 역대 최대…2억 달러 돌파",36
2025-03-14,economy,"맥도날드, 가격 또 인상…빅맥 세트도 200원 오른다",34
2025-03-14,economy,EU '탄소국경조정제도' 정부 지원사업 한눈에,31
2025-03-14,economy,"오세훈 ""상법 개정안은 이재명표 '경제 죽이기'""",29
2025-03-14,economy,"LG화학, 세계최대 뷰티박람회서 친환경소재 전시",28
2025-03-14,economy,"대한전선, 英 내셔널그리드와 HVDC 프레임워크 계약",25
2025-03-14,economy,"정부, 3개월째 경기 잿빛 진단… “수출 증가세 둔화”",25
2025-03-13,economy,"민주 ""오늘 본회의서 상법 개정 처리할 것""",200
2025-03-13,economy,"정부, 이달 중 철강 리스크 대응 방안 마련한다",55
2025-03-13,economy,"인천시, 청년 신규고용 기업에 최대 2800만원 지원",44
2025-03-13,economy,강남ㆍ서초ㆍ송파 보유세 부담 늘어난다,42
2025-03-13,economy,"김범수 카카오 CA협의체 의장 사임…""건강상 이유""",41
2025-03-13,economy,"‘상호주 제한’ 다시 꺼낸 최윤범, MBKㆍ영풍 반발",32
2025-03-13,economy,삼성전자 '소비자가 뽑은 좋은 광고상' 최다 부문 수상,32
2025-03-13,economy,"MG손보 매각 불발에…금융당국 ""법과 원칙 따라 대응""",31
2025-03-13,economy,"공정위, '던킨' 비알코리아에 과징금 21억 부과",27
2025-03-13,economy,작년 사교육비 29.2조·참여율 80% '역대 최고',27
2025-03-12,economy,"중기부, 美 관세 피해 수출 中企…신속 지원체계 가동",58
2025-03-12,economy,미 축산업계 “한국의 ‘소고기 수입제한’ 풀어달라”,54
2025-03-12,economy,반도체 R&D 특별연장근로 3개월→6개월 확대,54
2025-03-12,economy,"상속세, 각자 받은 만큼만… '유산취득세' 도입",54
2025-03-12,economy,2월 취업자 13.6만명 증가…제조·건설 부진 지속,44
2025-03-12,economy,"SK하이닉스, 세계에서 가장 윤리적인 기업 선정",41
2025-03-12,economy,서비스산업 경쟁력 강화위원회 출범회의,31
2025-03-12,economy,2월 가계대출 한달만에 다시 증가세…주담대 5조 증가,30
2025-03-12,economy,"현대글로비스, 미래 스마트물류 청사진 공개",28
2025-03-12,economy,"경기도, 올해 난임지원 대폭 확대",26
2025-03-11,economy,반도체 R&D 주52시간 예외…특별연장근로제로 '우회',30
2025-03-11,economy,"GS25, 동화약품과 베트남 최초 편의점ㆍ약국 선봬",26
2025-03-11,economy,"케이뱅크, 지난해 당기순이익 1281억...역대 최대",24
2025-03-11,economy,"트럼프 취임식 갔던 갑부 5명, 자산 304조원 증발",24
2025-03-11,economy,"3월 초 수출 2.9%↑…반도체 보합, 선박 `껑충`",23
2025-03-11,economy,"IBK기업은행, 2025년 상반기 정규직 수시채용 실시",23
2025-03-11,economy,"해양진흥공사, 미국 조지아주 물류 공급망 확보 지원",23
2025-03-31,economy,"2월 전·월세 거래량 증가, 트럼프 관세 관대 예고, 2월 산업활동 동향 발표, 슈링크플레이션 모니터링 결과 발표",49
2025-03-31,economy,"명품 거래 플랫폼 '발란', 입점 업체들에 판매대금 미지급 논란",38
2025-03-31,economy,"탈레스, 한국 방산 기업 파트너십 강화 권유 및 한화오션, 폴란드 오르카 프로젝트 협력 강화",37
2025-03-31,economy,"유통 대기업과 스타트업의 협업, P&G의 채용전환형 인턴 모집, 대구시의 여성 일자리 굿잡 카페 운영",36
2025-03-31,economy,"GS그룹 창립 20주년 행사, LG 등 총수 총출동",36
2025-03-31,economy,"현대차그룹, 외국인 CEO 취임 후 첫 타운홀 미팅 개최",35
2025-03-31,economy,"삼성SDI·LG화학의 대규모 매각, 한화그룹의 투자 행보, 그리고 한화에어로스페이스의 유상증자 파장",35
2025-03-31,economy,일자리 창출 및 지역 경제 활성화를 위한 다양한 노력들,33
2025-03-31,economy,2025 글로벌 K브랜드어워즈-K 브랜드대상&자랑스런 한국인대상 시상식,29
2025-03-31,economy,고려아연 주총 결과 및 HS화성 주주총회 내용,28
2025-04-18,economy,"네이버-컬리 전략적 파트너십 체결, K-푸드 수출 확대 위한 행보 등",22
2025-04-18,economy,약 3년만의 추경…시급현안·신속집행 93개 사업 ‘필수추경’ 8조대 국채 추가발행…관리재정적자 GDP비율 2.8→3.2% 22일 국회 제출…이르면 5월초 국회 통과,21
2025-04-18,economy,"국내 담배 판매량 2년 연속 감소, 전자담배 판매량은 증가",21
2025-04-18,economy,"현대차그룹, 전동화 모델로 글로벌 어워즈 수상",18
2025-04-18,economy,"정부, 소상공인 311만 명에 50만 원 지급 및 다양한 지원책 마련",16
2025-04-18,economy,"캐딜락 더 뉴 에스컬레이드 계약 시작 당일 완판, 르노코리아 그랑 콜레오스 에스프리 알핀 누아르 조기 완판 기념 이벤트, 위메이드 위믹스 해킹 탈취 물량 바이백, 대홍기획 퍼지펭귄과 콜라보 한정판 피규어 출시",16
2025-04-18,economy,"LGU+, 3만원대 '아시아 로밍패스' 출시",14
2025-04-18,economy,"정부, 관세·AI 대응 추경…25조 수출 특별자금 투입",13
2025-04-18,economy,"미래에셋증권, 대체거래소 프리마켓서 주문지연 오류 발생",12
2025-04-18,economy,"엠로, 1Q 매출 206억 달성…전년比 41% 증가",12
2025-04-17,economy,"한은, 기준금리 연 2.75% 동결",135
2025-04-17,economy,"현대차그룹, 4년 연속 '세계 올해의 자동차' 수상",43
2025-04-17,economy,"포스코, 친환경 제품 허위 광고로 공정위 제재",36
2025-04-17,economy,"전남, 문화산업 중심도시로 발돋움",33
2025-04-17,economy,"LG CNS, 미국 공공시장서 첫 스마트시티 계약 체결",28
2025-04-17,economy,"한국, 원자력 종주국 미국에 연구로 설계 기술 수출",26
2025-04-17,economy,"현대차그룹, 2025 뉴욕 오토쇼 휩쓸어…다양한 차종으로 북미 시장 공략",26
2025-04-17,economy,"중소기업중앙회-농협중앙회, 중소기업·협동조합 해외진출 지원 업무협약 체결",23
2025-04-17,economy,"이복현 금감원장, 고금리·관세 충격에 금융안정 총력 강조",22
2025-04-17,economy,미국과 전략적 협상 통한 관세율 조정 및 지원정책 건의,21
2025-04-16,economy,"중국, 미중 무역전쟁 속 1분기 5.4% 경제성장률 달성",43
2025-04-16,economy,"KT, 티빙과 웨이브 합병에 '부정적' 입장 밝혀",26
2025-04-16,economy,"캐딜락, 국내 시장에 더 뉴 에스컬레이드 출시",26
2025-04-16,economy,"의정부시, 경제자유구역 추가 지정 후보지 선정",25
2025-04-16,economy,"대한항공-두산에너빌리티, 무인 항공기 사업 본격화",19
2025-04-16,economy,"하나금융그룹, 지드래곤과 미국 라스베이거스에서 글로벌 콜라보 광고 캠페인 공개",17
2025-04-16,economy,"기아, 뉴스위크 선정 ‘올해의 지속가능경영’ 부문 수상",16
2025-04-16,economy,대한민국 부자들 투자처는 '금·가상자산·해외주식',15
2025-04-16,economy,"농심, ‘농심라면’ 출시 3개월 만에 1000만봉 판매",15
2025-04-16,economy,"조폐공사, 고객만족도 최고등급인 우수 획득",15
2025-04-15,economy,"오리온, 국내외 생산 능력 확대 위해 8300억 원 투자",69
2025-04-15,economy,"국회, 헌법재판관 지명 철회 촉구 결의안 통과",53
2025-04-15,economy,"광명시, 신안산선 공사 현장 붕괴 사고 피해 지원을 위한 '재난피해자지원센터' 운영",47
2025-04-15,economy,"트럼프, 자동차 부품 관세 추가 면제 시사",35
2025-04-15,economy,휴머노이드 로봇 관련 ETF 3종 동시 상장,29
2025-04-15,economy,민주당 대선 경선 후보 등록 신청서 제출,24
2025-04-15,economy,"KB국민은행, 소상공인시장진흥공단과 '소상공인 정책자금대출' 비대면 서비스 출시",22
2025-04-15,economy,"SR·공항공사 등 45개 公기관, 고객만족도 '미흡'",21
2025-04-15,economy,"광주시, 희귀질환자 의료비 지원확대",20
2025-04-15,economy,리포트 한국콜마 성장 키움증권 000원 유안타증권 ,20
2025-04-14,economy,"LG전자, GM '올해의 공급사' 선정 및 아이퀘스트, 중소기업 클라우드 서비스 보급·확산 사업 공급기업 선정",51
2025-04-14,economy,"인천시, 청년 주거비 부담 완화 위해 주택임차보증금 대출이자 지원",39
2025-04-14,economy,"현대모비스, 전기차 열폭주 자동진압 기술 개발",30
2025-04-14,economy,"현대건설, 핀란드 신규 원전 건설 사업 사전업무착수계약 대상자 선정",26
2025-04-14,economy,"파두, 대만 에이데이터와 MOU 체결",25
2025-04-14,economy,"오뚜기 '짜슐랭' 누적 판매량 1억 개 돌파, 신세계그룹 '랜더스 쇼핑페스타' 매출 약 1조 3천억 원 기록",24
2025-04-14,economy,"지난해 수출 대금 중 달러 결제 비중 소폭 증가, 엔화 비중은 역대 최저",24
2025-04-14,economy,"삼성운용, 퇴직연금 로보어드바이저 일임 서비스 출시",23
2025-04-14,economy,외식 프랜차이즈 가맹점 투자금 회수 기간 및 비용 실태,23
2025-04-14,economy,"""23일부터 불공정거래 시 최대 5년간 거래 제한""",22
2025-04-25,economy,"현대차·기아, '히어 위 고' 동반성장 프로그램 실시",28
2025-04-25,economy,"기아, 올해 1분기 매출 역대 최대…영업익은 감소",27
2025-04-25,economy,"한화 건설부문, 한전·LG전자와 'DC(직류) 생태계 조성' 위한 업무협약 체결",22
2025-04-25,economy,"우리은행, 신보와 2100억 규모 대출지원 협약",14
2025-04-25,economy,"유한화학, 화성공장 HB동 Bay-2 증설로 생산능력 확대",14
2025-04-25,economy,"신한은행, 모두의 적금 출시 기념 이벤트",13
2025-04-25,economy,"지난 2월 은행 대출 연체율, 6년 3개월 만에 최고 수준",12
2025-04-25,economy,"이재명, 수도권 공약 발표...서울 노후 도심 재개발·재건축 진입 장벽 낮추고 1기 신도시 노후 인프라 재정비",12
2025-04-25,economy,"29CM, 6월 성수동에 라이프스타일 편집샵 '이구홈 성수' 오픈",11
2025-04-25,economy,"SK텔레콤, 4133억원 규모 카카오 지분 전량 매각",11
2025-04-24,economy,"한화솔루션, 미국 주택용 에너지사업 힘입어 전년 동기 대비 흑자 전환",46
2025-04-24,economy,"이재명 후보, 에너지고속도로로 경제 도약·지역균형발전 약속",24
2025-04-24,economy,"美관세 위기대응...현대차, 북미 재고확충·비용효율화 총력",21
2025-04-24,economy,"삼성SDI, 재규어랜드로버로부터 '우수 글로벌 파트너사' 인증 받아",20
2025-04-24,economy,"삼성자산운용, KODEX 골드선물(H) ETF 한달수익률 1위 기록",18
2025-04-24,economy,"현대차·기아, 인도 최고 공과대학들과 손잡고 전기차 배터리 핵심기술 확보 나서",18
2025-04-24,economy,"KT&G, '2025 상상 마케팅스쿨 18기' 모집 및 서울시교육청 '2025 상상 챌린지 함께 메이킹' 운영",17
2025-04-24,economy,"LG전자, 전장·냉난방공조 등 B2B 사업 호조에 역대 최대 매출",17
2025-04-24,economy,"롯데바이오로직스, 미국 시러큐스 ADC 생산시설 본격 가동",17
2025-04-24,economy,"쿠팡, 소진공과 업무협약 체결",17
2025-04-23,economy,"현대자동차·기아, 자동차 부품산업 ESG·탄소중립 박람회 개최",37
2025-04-23,economy,"현대차, 상품성 높인 '2025 코나' 출시",24
2025-04-23,economy,"iM뱅크, 2025년 상반기 신입행원 공개 채용 시작",23
2025-04-23,economy,"대한항공, UH-60 헬기 성능개량 우선협상대상자 선정",21
2025-04-23,economy,"한국무역보험공사, 미국 워싱턴에 지사 개설",21
2025-04-23,economy,"방위사업청, 이라크 방산전시회 참가해 K-방산 수출 촉진 활동 전개",18
2025-04-23,economy,"삼성디스플레이, '트루 브라이트' 검증 획득",18
2025-04-23,economy,"GC녹십자, 태국 국가 입찰서 594만도즈 물량 수주",17
2025-04-23,economy,"KT&G, 유라시아 수출 기지 구축…카자흐 신공장 준공",16
2025-04-23,economy,"아시아나항공, 인천~뉴욕 노선 등 일부 증편",16
2025-04-22,economy,유류세 한시적 인하 6월 말까지 2개월 추가 연장,53
2025-04-22,economy,"HD현대일렉트릭, 사상 첫 분기 매출 1조원 달성",33
2025-04-22,economy,"볼보자동차코리아, 제55회 지구의 날 소등 캠페인 진행",33
2025-04-22,economy,"이재명 후보, 기후환경·의료 부문 정책 발표",29
2025-04-22,economy,"LG전자, 전기차 충전기 사업 철수 결정",26
2025-04-22,economy,"한동훈 국민의힘 대선 경선 후보, '5대 메가폴리스' 정책 발표",26
2025-04-22,economy,"한글과컴퓨터, 일본 금융 그룹과 AI 시장 진출 업무협약 체결",25
2025-04-22,economy,"직장인 1030만명, 4월 건보료 20만원 추가 납부",23
2025-04-22,economy,"기아, 충전속도 개선한 소형 전기트럭 '2025 봉고 Ⅲ EV' 출시",22
2025-04-22,economy,빗썸 인적분할 재추진…하반기 IPO 준비 착수,21
2025-04-21,economy,"포스코그룹과 현대자동차그룹, 철강과 이차전지소재 분야에서 공동협력",41
2025-04-21,economy,"공공기관 동반성장 평가 결과, 한수원 등 43개 기관 '최우수 등급' 달성",30
2025-04-21,economy,"삼성물산, 장위8구역 공공재개발 시공사 선정",29
2025-04-21,economy,"CJ대한통운, 통합 풀필먼트 브랜드 '더 풀필' 론칭",27
2025-04-21,economy,"현대차·기아, 레드 닷 어워드 제품 디자인 부문 7관왕 달성",26
2025-04-21,economy,"국토부, 한남3구역 등 입주권도 토허제 대상에 포함",23
2025-04-21,economy,"현대캐피탈, 대출 비교서비스 月10만명 돌파",22
2025-04-21,economy,"삼성자산운용, ‘美AI소프트웨어TOP10 ETF’ 상장",21
2025-04-21,economy,창립 14주년 삼성바이오… “올해 매출 5조원 돌파”,21
2025-04-21,economy,"현대차 무공해 전기버스, 日 유네스코 세계유산 누빈다",21
2025-05-02,economy,美 수입차 관세 압박 속 현대차 4월 판매량 2% 증가,49
2025-05-02,economy,"현대차, 5월 'H-Super Save' 프로모션 실시 100만원부터 최대 600만원까지 할인",41
2025-05-02,economy,"삼성전기, 어린이날 맞아 임직원 가족 초청 '패밀리 데이' 행사",25
2025-05-02,economy,"대명소노그룹, 에어프레미아 지분 매각하고 티웨이항공에 집중",23
2025-05-02,economy,"LG화학, 임직원 기부로 전국 아동 107명에 맞춤형 선물",16
2025-05-02,economy,"KB국민카드, 가정의 달 맞이 '조이풀 페스티벌' 실시",16
2025-05-02,economy,"연말까지 전국 대상으로 수시 모집 한국토지주택공사(LH), 신혼·신생아·다자녀 전세임대 입주자 모집.",14
2025-05-02,economy,청주 신분평 도시개발사업 첫번째 단지 분양,13
2025-05-02,economy,4월 소비자물가 2.1% 상승…외식·가공식품 기름값 등 물가 오름세,13
2025-05-02,economy,"위믹스, 국내 거래소 상장 폐지 결정",13
2025-05-01,economy,"현대차, 정비 서비스 협력사 금융 지원 나서",27
2025-05-01,economy,"LG디스플레이, 세계 최초 청색 인광 OLED 패널 제품화 성능 검증",19
2025-05-01,economy,중소기업 매출액 10년 만에 1500억->1800억 상향,16
2025-05-01,economy,美 관세 압박에도 석달 연속 증가세 유지한 한국 수출...대미 수출은 감소,12
2025-05-01,economy,"아이오닉 5, 3년 만에 66만㎞ 달린 뒤 배터리 잔존수명 87.7%",11
2025-05-01,economy,"LG CNS, 카이스트와 손잡고 AX 인재 양성 나서",11
2025-05-01,economy,"LS전선, 북미 최대 해양풍력 콘퍼런스서 '우수 공급망 업체상' 수상",11
